sd_MDS1,sd_MDS2,sd_mean
0.0032674489895127288,0.0013891289624524226,0.0023282889759825755
0.0037661973586544766,0.004632227111919426,0.004199212235286951
0.0037063782719326615,0.0017736346652775163,0.002740006468605089
0.003416415840589032,0.0049744117110816196,0.004195413775835326
0.0036165859824956246,0.0031910660861472918,0.0034038260343214584
0.004048599569851313,0.0014752135201182943,0.0027619065449848035
0.0037895782510538748,0.001998245540096592,0.0028939118955752336
0.005272297129070669,0.004993130749703522,0.005132713939387095
0.003763157433019503,0.004991892892003771,0.004377525162511637
0.004197954841820576,0.004203059997338442,0.004200507419579509
0.004110622588866721,0.002169378631990576,0.003140000610428649
0.0037218116637111396,0.004368652690115554,0.004045232176913347
0.00364033593335796,0.002549768472406062,0.003095052202882011
0.003993310245604088,0.0009932320318556983,0.002493271138729893
0.00426755670578091,0.0023227559507622256,0.0032951563282715675
0.002925983109677988,0.004732008709098731,0.0038289959093883597
0.0041398010688560236,0.0028351410691722723,0.003487471069014148
0.0039743341026916975,0.004781861428094547,0.004378097765393122
0.0038991499910043833,0.005711024575301993,0.004805087283153188
0.003180985960029465,0.0023264384262806966,0.0027537121931550806
0.0034474723569770677,0.005107436523802761,0.004277454440389914
0.0035593276672998436,0.002279845571592593,0.0029195866194462183
0.0043843226602102445,0.001769587490298853,0.003076955075254549
0.0036769733256628774,0.002338205417231032,0.0030075893714469545
0.0040152557681177765,0.001846376010747608,0.0029308158894326922
0.0036960481043601164,0.002020028072886316,0.002858038088623216
0.003849262139359536,0.002060700614559964,0.00295498137695975
0.0034666788792917,0.002959234900229038,0.003212956889760369
0.003224891275859582,0.001644091343054597,0.0024344913094570893
0.0031004883933695633,0.00535104859698074,0.004225768495175151
0.0036240634038694312,0.0023012851660840976,0.0029626742849767646
0.003129220841896121,0.005168849206191928,0.004149035024044024
0.0033140770536822656,0.0012729120275949727,0.002293494540638619
0.0032886124587226786,0.0010255894039620623,0.0021571009313423703
0.0032019297970749335,0.0021623092546842297,0.0026821195258795814
0.0030630462688405885,0.0028150518459808455,0.002939049057410717
0.003193822739971845,0.0018255360262097388,0.0025096793830907916
0.005125959985767397,0.006188343689570604,0.005657151837669001
0.00220299432843605,0.00586166571961095,0.0040323300240235
0.001979596035756632,0.005457507522107014,0.003718551778931823
0.003734846741302946,0.0026812936844871457,0.0032080702128950457
0.0035855484668916135,0.002296777891736219,0.0029411631793139163
0.0032544982668181732,0.0014189313689826678,0.0023367148179004203
0.0024582503125275762,0.0010681281632604913,0.0017631892378940338
0.004610446587342075,0.0033611184296339592,0.0039857825084880175
0.003152721984927237,0.0015809914116418598,0.0023668566982845483
0.003946216856816284,0.0009950918215791188,0.0024706543391977017
