channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo,period,chats,memberChats,uniqueChatters,uniqueMembers,bannedChatters,deletedChats,superChats,uniqueSuperChatters,totalSC,averageSC,totalMessageLength,averageMessageLength,mostFrequentCurrency,mostFrequentColor
UC-LsFNFBy1AwPFxbqPUQTEQ,アルタ_イル / Alta il,Alta Il,MAHA5,JP Gen 1,36900.0,148.0,https://yt3.ggpht.com/kST1yj7gf3C5Q0YJWql6R_lHSa75ARbiAnOmGJAXkVdBlfjKwuUfDDJ29QNF0sMO8dU0_zRhuQE=s800-c-k-c0x00ffffff-no-rj,2022-01,9068.0,2418.0,437.0,33.0,0.0,0.0,34.0,17.0,22751.0,669.0,656.0,22.0,JPY,lightblue
UC-LsFNFBy1AwPFxbqPUQTEQ,アルタ_イル / Alta il,Alta Il,MAHA5,JP Gen 1,36900.0,148.0,https://yt3.ggpht.com/kST1yj7gf3C5Q0YJWql6R_lHSa75ARbiAnOmGJAXkVdBlfjKwuUfDDJ29QNF0sMO8dU0_zRhuQE=s800-c-k-c0x00ffffff-no-rj,2022-02,9013.0,3458.0,434.0,31.0,1.0,0.0,30.0,11.0,10362.0,345.0,658.0,21.0,JPY,lightblue
UC-LsFNFBy1AwPFxbqPUQTEQ,アルタ_イル / Alta il,Alta Il,MAHA5,JP Gen 1,36900.0,148.0,https://yt3.ggpht.com/kST1yj7gf3C5Q0YJWql6R_lHSa75ARbiAnOmGJAXkVdBlfjKwuUfDDJ29QNF0sMO8dU0_zRhuQE=s800-c-k-c0x00ffffff-no-rj,2022-03,25304.0,8885.0,884.0,38.0,7.0,1.0,74.0,44.0,49061.0,662.0,1991.0,26.0,JPY,lightblue
UC-LsFNFBy1AwPFxbqPUQTEQ,アルタ_イル / Alta il,Alta Il,MAHA5,JP Gen 1,36900.0,148.0,https://yt3.ggpht.com/kST1yj7gf3C5Q0YJWql6R_lHSa75ARbiAnOmGJAXkVdBlfjKwuUfDDJ29QNF0sMO8dU0_zRhuQE=s800-c-k-c0x00ffffff-no-rj,2022-04,13572.0,4977.0,678.0,32.0,2.0,0.0,44.0,29.0,60391.0,1372.0,1042.0,23.0,JPY,lightblue
UC-LsFNFBy1AwPFxbqPUQTEQ,アルタ_イル / Alta il,Alta Il,MAHA5,JP Gen 1,36900.0,148.0,https://yt3.ggpht.com/kST1yj7gf3C5Q0YJWql6R_lHSa75ARbiAnOmGJAXkVdBlfjKwuUfDDJ29QNF0sMO8dU0_zRhuQE=s800-c-k-c0x00ffffff-no-rj,2022-05,8863.0,3152.0,458.0,29.0,4.0,0.0,22.0,9.0,4800.0,218.0,743.0,33.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2021-08,8046.0,6266.0,330.0,80.0,2.0,0.0,70.0,32.0,26309.0,375.0,659.0,18.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2021-09,36500.0,29955.0,993.0,132.0,19.0,0.0,369.0,110.0,234148.0,634.0,4301.0,16.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2021-10,24455.0,20271.0,710.0,121.0,2.0,0.0,269.0,47.0,95925.0,356.0,1829.0,11.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2021-11,30679.0,24357.0,812.0,116.0,0.0,0.0,297.0,64.0,131173.0,441.0,2276.0,12.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2021-12,49680.0,36271.0,1343.0,144.0,2.0,0.0,476.0,101.0,342453.0,719.0,4493.0,14.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2022-01,57873.0,36219.0,1179.0,151.0,6.0,0.0,574.0,143.0,533728.0,929.0,9062.0,18.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2022-02,28362.0,23371.0,687.0,127.0,3.0,0.0,183.0,58.0,133626.0,730.0,3488.0,19.0,JPY,green
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2022-03,55121.0,38705.0,1328.0,189.0,11.0,0.0,446.0,152.0,610854.0,1369.0,9922.0,22.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2022-04,41747.0,28297.0,961.0,157.0,1.0,0.0,209.0,67.0,181767.0,869.0,3235.0,15.0,JPY,lightblue
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,28200.0,500.0,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj,2022-05,37985.0,26570.0,848.0,149.0,28.0,17.0,209.0,56.0,105334.0,503.0,2794.0,13.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2021-08,8426.0,2775.0,570.0,56.0,3.0,1.0,75.0,41.0,51810.0,690.0,1461.0,21.0,JPY,green
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2021-09,15520.0,0.0,502.0,0.0,1.0,2.0,,,,,,,,
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2021-10,2426.0,1283.0,255.0,49.0,1.0,0.0,73.0,35.0,99909.0,1368.0,1584.0,22.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2021-11,3726.0,1670.0,373.0,52.0,0.0,0.0,117.0,44.0,107995.0,923.0,2604.0,23.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2021-12,4228.0,1855.0,320.0,58.0,0.0,0.0,186.0,54.0,215996.0,1161.0,5133.0,28.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2022-01,7360.0,2927.0,330.0,48.0,3.0,0.0,127.0,29.0,86248.0,679.0,3105.0,24.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2022-02,9910.0,5005.0,608.0,75.0,5.0,0.0,283.0,86.0,326866.0,1155.0,6839.0,24.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2022-03,11346.0,5234.0,525.0,66.0,10.0,0.0,221.0,49.0,158951.0,719.0,4835.0,21.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2022-04,2627.0,1503.0,157.0,40.0,0.0,0.0,37.0,18.0,13860.0,374.0,942.0,25.0,JPY,lightblue
UC-VCv4n4N_ogpQoc7fEoqEg,夢魔ぺろり-Perori Ch-,Muma Perori,Independents,,46300.0,327.0,https://yt3.ggpht.com/ytc/AKedOLRWIEWygUHlPe5UhBvk-1X3Q4K3TJMGoXHPevGH=s800-c-k-c0x00ffffff-no-rj,2022-05,9645.0,5340.0,364.0,67.0,6.0,0.0,108.0,34.0,95150.0,881.0,2433.0,22.0,JPY,lightblue
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2021-07,13565.0,6275.0,1767.0,182.0,0.0,0.0,224.0,168.0,336411.0,1501.0,3845.0,18.0,JPY,green
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2021-08,1846.0,1242.0,210.0,78.0,0.0,0.0,6.0,6.0,2400.0,400.0,153.0,25.0,JPY,green
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2021-10,1584.0,763.0,291.0,92.0,0.0,0.0,13.0,3.0,37060.0,2850.0,8.0,4.0,JPY,lightblue
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2021-11,773.0,589.0,108.0,43.0,0.0,0.0,4.0,4.0,2920.0,730.0,59.0,14.0,JPY,yellow
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2022-01,9726.0,0.0,615.0,0.0,0.0,0.0,108.0,83.0,305502.0,2828.0,1930.0,17.0,JPY,green
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2022-02,28789.0,9513.0,1787.0,215.0,0.0,0.0,133.0,106.0,485962.0,3653.0,2177.0,16.0,JPY,yellow
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2022-03,12872.0,7340.0,845.0,145.0,0.0,0.0,101.0,57.0,122881.0,1216.0,1763.0,17.0,JPY,green
UC-WHzySBtEqRNxWWYv5bSZQ,中野の部屋,Nakano,Independents,,118000.0,120.0,https://yt3.ggpht.com/ytc/AKedOLSjVlCfJx5tMCobitf6GIgdFb-6pVm-AA5yJbNZ=s800-c-k-c0x00ffffff-no-rj,2022-05,5742.0,3399.0,487.0,119.0,0.0,0.0,57.0,37.0,78417.0,1375.0,764.0,13.0,JPY,yellow
UC-Z8ZmHmvv_5tinNQSDw0xg,Rosuuri,Rosuuri,Atelier Live,,20600.0,97.0,https://yt3.ggpht.com/yyuC6S-wbUM_DpsIUIogSV_FZyaAq09Rc4rqWGYmBEArYjmIinVEgu6ppq3ye6aFSEjwXb7BrQ=s800-c-k-c0x00ffffff-no-rj,2022-05,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-03,1569241.0,378133.0,60399.0,4959.0,650.0,2243.0,1416.0,636.0,862161.0,608.0,22575.0,18.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-04,1442652.0,860046.0,54784.0,6564.0,113.0,64.0,6288.0,2326.0,7791040.0,1239.0,123367.0,23.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-05,1796714.0,1108250.0,59465.0,6788.0,53.0,40.0,6562.0,1601.0,4470373.0,681.0,100499.0,21.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-06,1500637.0,961957.0,50767.0,6757.0,501.0,44.0,4261.0,1104.0,2920636.0,685.0,60227.0,20.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-07,2035227.0,1245632.0,67899.0,7990.0,172.0,9.0,7125.0,2053.0,5947554.0,834.0,132523.0,25.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-08,2754149.0,1637811.0,73113.0,8805.0,127.0,233.0,6451.0,1750.0,5019129.0,778.0,117364.0,25.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-09,1967982.0,1226036.0,55393.0,7820.0,368.0,6.0,6687.0,1887.0,5045330.0,754.0,143404.0,30.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-10,1952748.0,1186491.0,54124.0,7704.0,586.0,21.0,4942.0,1088.0,3005778.0,608.0,91016.0,28.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-11,2240170.0,1339571.0,68882.0,8979.0,5280.0,33.0,6208.0,2121.0,5849326.0,942.0,118081.0,27.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2021-12,1582407.0,1103773.0,50311.0,9391.0,49.0,14.0,5536.0,1682.0,5441583.0,982.0,104481.0,27.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2022-01,2695956.0,1411852.0,65197.0,9576.0,441.0,45.0,5420.0,1904.0,5848880.0,1079.0,117188.0,27.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2022-02,1550957.0,926418.0,37771.0,8267.0,63.0,70.0,2328.0,831.0,2551655.0,1096.0,71634.0,30.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2022-03,2000747.0,1443504.0,51298.0,11606.0,97.0,36.0,3760.0,1420.0,4503294.0,1197.0,107021.0,28.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2022-04,1719323.0,1141687.0,48719.0,10181.0,332.0,9.0,1285.0,558.0,1444736.0,1124.0,35605.0,27.0,JPY,green
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1470000.0,767.0,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj,2022-05,1973501.0,1238654.0,58719.0,11951.0,142.0,27.0,3741.0,1530.0,4344075.0,1161.0,94166.0,25.0,JPY,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-07,5621.0,2712.0,547.0,85.0,4.0,6.0,167.0,63.0,50967.0,305.0,2842.0,21.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-08,32135.0,16410.0,1485.0,190.0,7.0,11.0,752.0,122.0,341375.0,453.0,17059.0,23.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-09,34041.0,19119.0,1288.0,220.0,8.0,1.0,514.0,119.0,436200.0,848.0,10760.0,23.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-10,27529.0,16715.0,1194.0,207.0,6.0,3.0,606.0,119.0,362206.0,597.0,10465.0,23.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-11,49953.0,27157.0,1929.0,275.0,16.0,14.0,578.0,126.0,394275.0,682.0,12680.0,22.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2021-12,23856.0,15060.0,998.0,232.0,4.0,4.0,236.0,77.0,143087.0,606.0,5507.0,25.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2022-01,32160.0,14759.0,1450.0,238.0,6.0,16.0,280.0,80.0,145138.0,518.0,5621.0,20.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2022-02,40637.0,17519.0,1642.0,246.0,12.0,34.0,458.0,90.0,282554.0,616.0,7767.0,16.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2022-03,34757.0,21388.0,1327.0,262.0,11.0,8.0,369.0,77.0,201282.0,545.0,8982.0,24.0,TWD,green
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2022-04,21761.0,16451.0,895.0,246.0,7.0,5.0,328.0,79.0,269957.0,823.0,7068.0,21.0,TWD,lightblue
UC-o-1qjKkMLq-ZFxXIzOUBQ,悠白Ubye,Ubye,Cloud Horizon,,70400.0,312.0,https://yt3.ggpht.com/ytc/AKedOLT45F-wtnSlvOYUFPT6kT8bVCnmhbrNJk1tqrIx=s800-c-k-c0x00ffffff-no-rj,2022-05,34188.0,21111.0,1430.0,354.0,4.0,4.0,271.0,72.0,116906.0,431.0,6795.0,25.0,TWD,lightblue
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,345000.0,475.0,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj,2021-03,220362.0,25920.0,13101.0,307.0,79.0,23.0,662.0,409.0,709228.0,1071.0,13906.0,22.0,JPY,green
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,345000.0,475.0,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj,2021-04,91254.0,29906.0,6433.0,331.0,13.0,1.0,223.0,90.0,245633.0,1101.0,4817.0,22.0,JPY,green
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,345000.0,475.0,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj,2021-05,58981.0,22157.0,5734.0,355.0,25.0,3.0,237.0,143.0,348336.0,1469.0,4182.0,18.0,JPY,green
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,345000.0,475.0,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj,2021-06,63026.0,24416.0,4789.0,318.0,94.0,2.0,231.0,136.0,466761.0,2020.0,4007.0,19.0,JPY,yellow
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,345000.0,475.0,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj,2021-07,50883.0,18885.0,4573.0,367.0,5.0,1.0,352.0,247.0,821132.0,2332.0,9692.0,29.0,JPY,green
