node,degree_in,degree_out,betweenness,pagerank,eigenvector
user_1574,0,2,0.0,0.0003763436903966504,0.0
user_1577,0,3,0.0,0.0003763436903966504,0.0
user_1578,0,1,0.0,0.0003763436903966504,0.0
user_1584,0,2,0.0,0.0003763436903966504,0.0
user_1634,0,1,0.0,0.0003763436903966504,0.0
user_1585,0,1,0.0,0.0003763436903966504,0.0
user_1588,0,1,0.0,0.0003763436903966504,0.0
user_1590,0,1,0.0,0.0003763436903966504,0.0
user_1591,0,1,0.0,0.0003763436903966504,0.0
user_1594,0,1,0.0,0.0003763436903966504,0.0
user_1596,0,1,0.0,0.0003763436903966504,0.0
user_1598,0,2,0.0,0.0003763436903966504,0.0
user_1599,0,1,0.0,0.0003763436903966504,0.0
user_1602,0,2,0.0,0.0003763436903966504,0.0
user_1605,0,1,0.0,0.0003763436903966504,0.0
user_1607,0,1,0.0,0.0003763436903966504,0.0
user_1608,0,1,0.0,0.0003763436903966504,0.0
user_1556,0,1,0.0,0.0003763436903966504,0.0
user_190,0,2,0.0,0.0003763436903966504,0.0
user_192,0,2,0.0,0.0003763436903966504,0.0
user_1653,0,1,0.0,0.0003763436903966504,0.0
user_1654,0,1,0.0,0.0003763436903966504,0.0
user_1655,0,1,0.0,0.0003763436903966504,0.0
user_1656,0,1,0.0,0.0003763436903966504,0.0
user_1657,0,2,0.0,0.0003763436903966504,0.0
user_1611,0,1,0.0,0.0003763436903966504,0.0
user_1615,0,1,0.0,0.0003763436903966504,0.0
user_1617,0,1,0.0,0.0003763436903966504,0.0
user_1618,0,2,0.0,0.0003763436903966504,0.0
user_1622,0,2,0.0,0.0003763436903966504,0.0
user_1623,0,1,0.0,0.0003763436903966504,0.0
user_1625,0,1,0.0,0.0003763436903966504,0.0
user_1626,0,1,0.0,0.0003763436903966504,0.0
user_1628,0,2,0.0,0.0003763436903966504,0.0
user_1632,0,1,0.0,0.0003763436903966504,0.0
user_1633,0,1,0.0,0.0003763436903966504,0.0
user_178,0,2,0.0,0.0003763436903966504,0.0
user_179,0,1,0.0,0.0003763436903966504,0.0
user_180,0,1,0.0,0.0003763436903966504,0.0
user_182,0,2,0.0,0.0003763436903966504,0.0
user_183,0,1,0.0,0.0003763436903966504,0.0
user_184,0,1,0.0,0.0003763436903966504,0.0
user_185,0,1,0.0,0.0003763436903966504,0.0
user_186,0,2,0.0,0.0003763436903966504,0.0
user_160,0,1,0.0,0.0003763436903966504,0.0
user_1642,0,1,0.0,0.0003763436903966504,0.0
user_1643,0,3,0.0,0.0003763436903966504,0.0
user_1644,0,1,0.0,0.0003763436903966504,0.0
user_1645,0,1,0.0,0.0003763436903966504,0.0
user_1646,0,1,0.0,0.0003763436903966504,0.0
user_1649,0,1,0.0,0.0003763436903966504,0.0
user_1651,0,1,0.0,0.0003763436903966504,0.0
user_161,0,1,0.0,0.0003763436903966504,0.0
user_165,0,1,0.0,0.0003763436903966504,0.0
user_167,0,1,0.0,0.0003763436903966504,0.0
user_172,0,2,0.0,0.0003763436903966504,0.0
user_173,0,1,0.0,0.0003763436903966504,0.0
user_174,0,1,0.0,0.0003763436903966504,0.0
user_176,0,1,0.0,0.0003763436903966504,0.0
user_177,0,3,0.0,0.0003763436903966504,0.0
user_141,0,1,0.0,0.0003763436903966504,0.0
user_1664,0,1,0.0,0.0003763436903966504,0.0
user_1666,0,1,0.0,0.0003763436903966504,0.0
user_1668,0,1,0.0,0.0003763436903966504,0.0
user_1671,0,1,0.0,0.0003763436903966504,0.0
user_1672,0,1,0.0,0.0003763436903966504,0.0
user_1676,0,6,0.0,0.0003763436903966504,0.0
user_1640,0,4,0.0,0.0003763436903966504,0.0
user_146,0,2,0.0,0.0003763436903966504,0.0
user_148,0,1,0.0,0.0003763436903966504,0.0
user_150,0,1,0.0,0.0003763436903966504,0.0
user_153,0,1,0.0,0.0003763436903966504,0.0
user_154,0,2,0.0,0.0003763436903966504,0.0
user_155,0,1,0.0,0.0003763436903966504,0.0
user_157,0,1,0.0,0.0003763436903966504,0.0
user_130,0,8,0.0,0.0003763436903966504,0.0
user_1680,0,2,0.0,0.0003763436903966504,0.0
user_1683,0,6,0.0,0.0003763436903966504,0.0
user_1686,0,3,0.0,0.0003763436903966504,0.0
user_1688,0,2,0.0,0.0003763436903966504,0.0
user_1689,0,1,0.0,0.0003763436903966504,0.0
user_1692,0,1,0.0,0.0003763436903966504,0.0
user_1693,0,1,0.0,0.0003763436903966504,0.0
user_1694,0,3,0.0,0.0003763436903966504,0.0
user_136,0,1,0.0,0.0003763436903966504,0.0
user_138,0,1,0.0,0.0003763436903966504,0.0
user_140,0,2,0.0,0.0003763436903966504,0.0
user_120,0,1,0.0,0.0003763436903966504,0.0
user_1699,0,1,0.0,0.0003763436903966504,0.0
user_1702,0,4,0.0,0.0003763436903966504,0.0
user_1703,0,1,0.0,0.0003763436903966504,0.0
user_1706,0,1,0.0,0.0003763436903966504,0.0
user_1707,0,1,0.0,0.0003763436903966504,0.0
user_1709,0,1,0.0,0.0003763436903966504,0.0
user_1712,0,1,0.0,0.0003763436903966504,0.0
user_1713,0,1,0.0,0.0003763436903966504,0.0
user_1714,0,3,0.0,0.0003763436903966504,0.0
user_1716,0,2,0.0,0.0003763436903966504,0.0
user_1677,0,1,0.0,0.0003763436903966504,0.0
user_144,0,1,0.0,0.0003763436903966504,0.0
user_1765,0,1,0.0,0.0003763436903966504,0.0
user_1717,0,1,0.0,0.0003763436903966504,0.0
user_1719,0,2,0.0,0.0003763436903966504,0.0
user_1722,0,1,0.0,0.0003763436903966504,0.0
user_1724,0,2,0.0,0.0003763436903966504,0.0
user_1730,0,1,0.0,0.0003763436903966504,0.0
user_1733,0,1,0.0,0.0003763436903966504,0.0
user_1735,0,10,0.0,0.0003763436903966504,0.0
user_1736,0,1,0.0,0.0003763436903966504,0.0
user_1739,0,1,0.0,0.0003763436903966504,0.0
user_1740,0,1,0.0,0.0003763436903966504,0.0
user_1742,0,1,0.0,0.0003763436903966504,0.0
user_1745,0,2,0.0,0.0003763436903966504,0.0
user_1695,0,1,0.0,0.0003763436903966504,0.0
user_131,0,1,0.0,0.0003763436903966504,0.0
user_134,0,3,0.0,0.0003763436903966504,0.0
user_123,0,1,0.0,0.0003763436903966504,0.0
user_124,0,1,0.0,0.0003763436903966504,0.0
user_125,0,1,0.0,0.0003763436903966504,0.0
user_126,0,1,0.0,0.0003763436903966504,0.0
user_128,0,1,0.0,0.0003763436903966504,0.0
user_129,0,2,0.0,0.0003763436903966504,0.0
user_1751,0,1,0.0,0.0003763436903966504,0.0
user_1752,0,1,0.0,0.0003763436903966504,0.0
user_1754,0,1,0.0,0.0003763436903966504,0.0
user_1755,0,4,0.0,0.0003763436903966504,0.0
user_1757,0,1,0.0,0.0003763436903966504,0.0
user_1759,0,2,0.0,0.0003763436903966504,0.0
user_1760,0,1,0.0,0.0003763436903966504,0.0
user_1762,0,1,0.0,0.0003763436903966504,0.0
user_1763,0,1,0.0,0.0003763436903966504,0.0
user_1764,0,1,0.0,0.0003763436903966504,0.0
user_114,0,1,0.0,0.0003763436903966504,0.0
user_116,0,2,0.0,0.0003763436903966504,0.0
user_117,0,2,0.0,0.0003763436903966504,0.0
user_119,0,1,0.0,0.0003763436903966504,0.0
user_92,0,1,0.0,0.0003763436903966504,0.0
user_1768,0,1,0.0,0.0003763436903966504,0.0
user_1769,0,1,0.0,0.0003763436903966504,0.0
user_1770,0,1,0.0,0.0003763436903966504,0.0
user_1771,0,1,0.0,0.0003763436903966504,0.0
user_1773,0,2,0.0,0.0003763436903966504,0.0
user_1777,0,1,0.0,0.0003763436903966504,0.0
user_1779,0,1,0.0,0.0003763436903966504,0.0
user_1780,0,1,0.0,0.0003763436903966504,0.0
user_1784,0,1,0.0,0.0003763436903966504,0.0
user_1785,0,1,0.0,0.0003763436903966504,0.0
user_122,0,1,0.0,0.0003763436903966504,0.0
user_1826,0,1,0.0,0.0003763436903966504,0.0
user_1786,0,2,0.0,0.0003763436903966504,0.0
user_1787,0,1,0.0,0.0003763436903966504,0.0
user_1789,0,2,0.0,0.0003763436903966504,0.0
user_1790,0,1,0.0,0.0003763436903966504,0.0
user_1796,0,1,0.0,0.0003763436903966504,0.0
user_1797,0,1,0.0,0.0003763436903966504,0.0
user_1800,0,1,0.0,0.0003763436903966504,0.0
user_1801,0,1,0.0,0.0003763436903966504,0.0
user_1802,0,1,0.0,0.0003763436903966504,0.0
user_1803,0,1,0.0,0.0003763436903966504,0.0
user_1804,0,1,0.0,0.0003763436903966504,0.0
user_1805,0,2,0.0,0.0003763436903966504,0.0
user_1766,0,1,0.0,0.0003763436903966504,0.0
user_111,0,1,0.0,0.0003763436903966504,0.0
user_112,0,2,0.0,0.0003763436903966504,0.0
user_97,0,1,0.0,0.0003763436903966504,0.0
user_104,0,1,0.0,0.0003763436903966504,0.0
user_107,0,2,0.0,0.0003763436903966504,0.0
user_109,0,2,0.0,0.0003763436903966504,0.0
user_110,0,8,0.0,0.0003763436903966504,0.0
user_75,0,2,0.0,0.0003763436903966504,0.0
user_1810,0,1,0.0,0.0003763436903966504,0.0
user_1812,0,1,0.0,0.0003763436903966504,0.0
user_1813,0,1,0.0,0.0003763436903966504,0.0
user_1814,0,1,0.0,0.0003763436903966504,0.0
user_1815,0,3,0.0,0.0003763436903966504,0.0
user_1817,0,1,0.0,0.0003763436903966504,0.0
user_1818,0,1,0.0,0.0003763436903966504,0.0
user_1820,0,2,0.0,0.0003763436903966504,0.0
user_1821,0,1,0.0,0.0003763436903966504,0.0
user_1824,0,1,0.0,0.0003763436903966504,0.0
user_81,0,1,0.0,0.0003763436903966504,0.0
user_83,0,1,0.0,0.0003763436903966504,0.0
user_85,0,3,0.0,0.0003763436903966504,0.0
user_88,0,1,0.0,0.0003763436903966504,0.0
user_90,0,1,0.0,0.0003763436903966504,0.0
user_67,0,1,0.0,0.0003763436903966504,0.0
user_1828,0,1,0.0,0.0003763436903966504,0.0
user_1835,0,1,0.0,0.0003763436903966504,0.0
user_1836,0,1,0.0,0.0003763436903966504,0.0
user_1839,0,1,0.0,0.0003763436903966504,0.0
user_1840,0,2,0.0,0.0003763436903966504,0.0
user_1845,0,2,0.0,0.0003763436903966504,0.0
user_1847,0,2,0.0,0.0003763436903966504,0.0
user_1848,0,4,0.0,0.0003763436903966504,0.0
user_1809,0,1,0.0,0.0003763436903966504,0.0
user_94,0,1,0.0,0.0003763436903966504,0.0
user_70,0,1,0.0,0.0003763436903966504,0.0
user_71,0,1,0.0,0.0003763436903966504,0.0
user_74,0,2,0.0,0.0003763436903966504,0.0
user_1850,0,1,0.0,0.0003763436903966504,0.0
user_1853,0,1,0.0,0.0003763436903966504,0.0
user_1855,0,10,0.0,0.0003763436903966504,0.0
user_1856,0,1,0.0,0.0003763436903966504,0.0
user_1857,0,1,0.0,0.0003763436903966504,0.0
user_1860,0,1,0.0,0.0003763436903966504,0.0
user_1861,0,1,0.0,0.0003763436903966504,0.0
user_1862,0,1,0.0,0.0003763436903966504,0.0
user_1866,0,1,0.0,0.0003763436903966504,0.0
user_1867,0,2,0.0,0.0003763436903966504,0.0
user_1868,0,1,0.0,0.0003763436903966504,0.0
user_1827,0,1,0.0,0.0003763436903966504,0.0
user_76,0,1,0.0,0.0003763436903966504,0.0
user_63,0,1,0.0,0.0003763436903966504,0.0
user_64,0,1,0.0,0.0003763436903966504,0.0
user_43,0,4,0.0,0.0003763436903966504,0.0
user_1870,0,1,0.0,0.0003763436903966504,0.0
user_1873,0,1,0.0,0.0003763436903966504,0.0
user_1874,0,1,0.0,0.0003763436903966504,0.0
user_1875,0,1,0.0,0.0003763436903966504,0.0
user_1878,0,1,0.0,0.0003763436903966504,0.0
user_1880,0,2,0.0,0.0003763436903966504,0.0
user_1884,0,1,0.0,0.0003763436903966504,0.0
user_1885,0,1,0.0,0.0003763436903966504,0.0
user_1886,0,1,0.0,0.0003763436903966504,0.0
user_1887,0,1,0.0,0.0003763436903966504,0.0
user_1888,0,1,0.0,0.0003763436903966504,0.0
user_68,0,4,0.0,0.0003763436903966504,0.0
user_69,0,1,0.0,0.0003763436903966504,0.0
user_1890,0,1,0.0,0.0003763436903966504,0.0
user_1891,0,1,0.0,0.0003763436903966504,0.0
user_1895,0,2,0.0,0.0003763436903966504,0.0
user_1897,0,1,0.0,0.0003763436903966504,0.0
user_1898,0,1,0.0,0.0003763436903966504,0.0
user_1899,0,1,0.0,0.0003763436903966504,0.0
user_1900,0,3,0.0,0.0003763436903966504,0.0
user_1901,0,1,0.0,0.0003763436903966504,0.0
user_1904,0,1,0.0,0.0003763436903966504,0.0
user_1905,0,1,0.0,0.0003763436903966504,0.0
user_1908,0,1,0.0,0.0003763436903966504,0.0
user_1910,0,1,0.0,0.0003763436903966504,0.0
user_1911,0,3,0.0,0.0003763436903966504,0.0
user_55,0,6,0.0,0.0003763436903966504,0.0
user_57,0,1,0.0,0.0003763436903966504,0.0
user_59,0,2,0.0,0.0003763436903966504,0.0
user_47,0,1,0.0,0.0003763436903966504,0.0
user_48,0,1,0.0,0.0003763436903966504,0.0
user_49,0,1,0.0,0.0003763436903966504,0.0
user_52,0,1,0.0,0.0003763436903966504,0.0
user_54,0,1,0.0,0.0003763436903966504,0.0
user_1912,0,1,0.0,0.0003763436903966504,0.0
user_1915,0,1,0.0,0.0003763436903966504,0.0
user_1916,0,1,0.0,0.0003763436903966504,0.0
user_1920,0,1,0.0,0.0003763436903966504,0.0
user_1921,0,1,0.0,0.0003763436903966504,0.0
user_1922,0,1,0.0,0.0003763436903966504,0.0
user_1925,0,1,0.0,0.0003763436903966504,0.0
user_1927,0,1,0.0,0.0003763436903966504,0.0
user_1932,0,2,0.0,0.0003763436903966504,0.0
user_1933,0,1,0.0,0.0003763436903966504,0.0
user_1934,0,3,0.0,0.0003763436903966504,0.0
user_1972,0,1,0.0,0.0003763436903966504,0.0
user_1980,0,3,0.0,0.0003763436903966504,0.0
user_1981,0,1,0.0,0.0003763436903966504,0.0
user_1983,0,1,0.0,0.0003763436903966504,0.0
user_1984,0,2,0.0,0.0003763436903966504,0.0
user_1985,0,2,0.0,0.0003763436903966504,0.0
user_1986,0,1,0.0,0.0003763436903966504,0.0
user_1987,0,1,0.0,0.0003763436903966504,0.0
user_1989,0,3,0.0,0.0003763436903966504,0.0
user_1990,0,1,0.0,0.0003763436903966504,0.0
user_1994,0,1,0.0,0.0003763436903966504,0.0
user_1995,0,1,0.0,0.0003763436903966504,0.0
user_1998,0,2,0.0,0.0003763436903966504,0.0
user_14,0,2,0.0,0.0003763436903966504,0.0
user_38,0,3,0.0,0.0003763436903966504,0.0
user_39,0,2,0.0,0.0003763436903966504,0.0
user_787,0,1,0.0,0.0003763436903966504,0.0
user_745,0,1,0.0,0.0003763436903966504,0.0
user_10,0,1,0.0,0.0003763436903966504,0.0
user_15,0,1,0.0,0.0003763436903966504,0.0
user_19,0,1,0.0,0.0003763436903966504,0.0
user_23,0,1,0.0,0.0003763436903966504,0.0
user_27,0,4,0.0,0.0003763436903966504,0.0
user_28,0,1,0.0,0.0003763436903966504,0.0
user_34,0,1,0.0,0.0003763436903966504,0.0
user_1979,0,1,0.0,0.0003763436903966504,0.0
user_1954,0,1,0.0,0.0003763436903966504,0.0
user_1959,0,1,0.0,0.0003763436903966504,0.0
user_1961,0,1,0.0,0.0003763436903966504,0.0
user_1966,0,3,0.0,0.0003763436903966504,0.0
user_1970,0,2,0.0,0.0003763436903966504,0.0
user_1971,0,1,0.0,0.0003763436903966504,0.0
